kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_steff
10797460,K00752.01,CONFIRMED,9.48803557,170.53875,2.9575,615.8,2.26,5455.0
10797460,K00752.02,CONFIRMED,54.4183827,162.51384,4.507,874.8,2.83,5455.0
10811496,K00753.01,CANDIDATE,19.89913995,175.850252,1.7822,10829.0,14.6,5853.0
10848459,K00754.01,FALSE POSITIVE,1.736952453,170.307565,2.40641,8079.2,33.46,5805.0
10854555,K00755.01,CONFIRMED,2.525591777,171.59555,1.6545,603.3,2.75,6031.0
10872983,K00756.01,CONFIRMED,11.09432054,171.20116,4.5945,1517.5,3.9,6046.0
10872983,K00756.02,CONFIRMED,4.13443512,172.97937,3.1402,686.0,2.77,6046.0
10872983,K00756.03,CONFIRMED,2.56658897,179.55437,2.429,226.5,1.59,6046.0
6721123,K00114.01,FALSE POSITIVE,7.36178958,132.25053,5.022,233.7,39.21,6227.0
10910878,K00757.01,CONFIRMED,16.06864674,173.621937,3.5347,4914.3,5.76,5031.0
11446443,K00001.01,CONFIRMED,2.470613377,122.763305,1.74319,14230.9,13.04,5820.0
10666592,K00002.01,CONFIRMED,2.204735417,121.3585417,3.88864,6674.7,16.1,6440.0
6922244,K00010.01,CONFIRMED,3.522498429,121.1194228,3.19843,9145.7,14.59,6225.0
10984090,K00112.02,CONFIRMED,3.709214104,133.98318,2.6302,131.1,1.16,5833.0
10419211,K00742.01,FALSE POSITIVE,11.521446064,170.839688,3.6399,17984.3,150.51,5795.0
10464078,K00743.01,FALSE POSITIVE,19.40393776,172.484253,12.2155,8918.7,7.18,5043.0
10480982,K00744.01,FALSE POSITIVE,19.221388942,184.5521637,4.79843,74284.0,49.29,6117.0
10485250,K00745.01,FALSE POSITIVE,16.46983774,180.881761,9.4378,10478.9,7.94,5152.0
10526549,K00746.01,CONFIRMED,9.27358173,173.258155,3.2875,1288.3,2.47,4856.0
10583066,K00747.01,CONFIRMED,6.02930329,171.602959,1.5821,1912.7,2.85,4537.0
10583180,K00748.01,FALSE POSITIVE,2.696370652,170.73769,3.6129,397.9,1.58,4989.0
10601284,K00749.01,CONFIRMED,5.349553819,171.80694,3.0278,831.0,2.55,5185.0
10601284,K00749.02,CONFIRMED,3.94105221,136.08662,2.5984,363.3,1.7,5185.0
10601284,K00749.03,CONFIRMED,8.10904807,132.8031,3.596,217.4,1.3,5185.0
2306756,K00113.01,FALSE POSITIVE,386.6030528,166.342079,6.8057,24926.6,41.5,5543.0
10662202,K00750.01,CONFIRMED,21.67699193,171.53594,3.4555,857.2,2.95,4954.0
10682541,K00751.01,CONFIRMED,4.99677968,171.74208,2.1717,934.7,2.78,5339.0
11460018,K00769.01,CONFIRMED,4.280963604,171.89659,2.875,750.8,2.3,5644.0
11463211,K00770.01,FALSE POSITIVE,1.50635409,170.998064,1.5155,2211.7,4.53,5714.0
11465813,K00771.01,FALSE POSITIVE,670.645531,209.04355,53.412,18090.6,14.14,5520.0
11493732,K00772.01,FALSE POSITIVE,61.2563628,173.83826,7.633,5123.3,39.87,6144.0
11507101,K00773.01,CONFIRMED,38.3775486,172.82048,5.588,724.2,2.82,5481.0
10910878,K00757.02,CONFIRMED,41.19725502,165.00404,4.6297,2213.9,3.86,5031.0
10910878,K00757.03,CONFIRMED,6.252962249,171.30126,2.5819,1036.9,2.65,5031.0
10987985,K00758.01,CONFIRMED,16.01308419,176.3608,3.2554,1121.9,3.1,5015.0
11018648,K00759.01,CONFIRMED,32.62876672,194.1019,4.7971,1804.8,3.36,5586.0
11018648,K00759.02,CONFIRMED,91.7732862,193.8378,6.473,652.0,2.12,5586.0
11138155,K00760.01,CONFIRMED,4.959319244,172.2585292,2.22739,9802.0,12.21,5712.0
11152159,K00761.01,FALSE POSITIVE,2.701287801,170.69579,3.3827,860.4,6.54,5550.0
11153539,K00762.01,CONFIRMED,4.49876511,171.34905,3.7362,460.0,2.1,6075.0
11242721,K00763.01,FALSE POSITIVE,19.651209505,179.401981,5.2514,11766.3,12.42,6074.0
9579641,K00115.01,CONFIRMED,5.412203927,133.143089,2.9472,601.6,2.94,5779.0
11304958,K00764.01,CONFIRMED,41.43958662,208.93203,10.5989,2793.1,5.5,5468.0
11391957,K00765.01,CONFIRMED,8.35389523,171.63257,2.2514,1041.6,2.52,5592.0
11403044,K00766.01,CONFIRMED,4.125543472,169.752585,3.1744,1487.3,4.43,6174.0
11414511,K00767.01,CONFIRMED,2.816504904,170.9676846,2.50587,16813.7,12.21,5532.0
11442465,K00768.01,FALSE POSITIVE,33.93373447,186.67608,14.561,8503.7,7.34,5040.0
12110942,K00786.01,CONFIRMED,3.689920099,170.36571,2.6557,426.7,1.89,5880.0
12366084,K00787.01,CONFIRMED,4.431238488,171.015,3.15,1010.9,3.25,5714.0
12366084,K00787.02,CONFIRMED,11.37936986,133.84992,2.6255,1023.5,3.95,5714.0
12404086,K00788.01,CONFIRMED,26.39432897,176.05459,3.573,1510.9,3.07,5129.0
8395660,K00116.01,CONFIRMED,13.57078281,136.279194,3.3539,511.7,2.64,5854.0
9579641,K00115.02,CONFIRMED,7.12594387,139.00492,3.0014,192.4,1.79,5779.0
11656840,K00774.01,FALSE POSITIVE,7.442652004,169.9717797,2.3078,24446.2,15.03,6108.0
11754553,K00775.01,CONFIRMED,16.38489988,172.72782,3.0249,1127.1,2.0,4126.0
11754553,K00775.02,CONFIRMED,7.8774163,176.3759,2.0805,1306.1,2.16,4126.0
11754553,K00775.03,CONFIRMED,36.4454001,151.60125,4.007,1122.3,1.99,4126.0
11812062,K00776.01,CONFIRMED,3.728732147,171.793255,2.683,5226.5,6.02,5497.0
11818800,K00777.01,CANDIDATE,40.4195037,173.56469,3.362,6256.0,7.51,5446.0
11853255,K00778.01,CONFIRMED,2.243380573,170.679233,1.1196,821.7,1.99,4149.0
11909839,K00779.01,FALSE POSITIVE,10.405998015,177.197466,6.5036,14488.8,11.23,5746.0
11918099,K00780.01,CONFIRMED,2.337437946,171.761982,1.9982,971.2,2.34,5005.0
11918099,K00780.02,CANDIDATE,7.2406612,137.75545,0.558,556.4,19.45,5005.0
9579641,K00115.03,CANDIDATE,3.43591631,132.6624,3.133,23.2,0.55,5779.0
11923270,K00781.01,CONFIRMED,11.59822233,180.395376,2.5237,2804.5,2.65,3688.0
11960862,K00782.01,CONFIRMED,6.575315881,173.634044,4.3084,2793.3,5.31,5992.0
12020329,K00783.01,CONFIRMED,7.275040844,169.994217,7.5377,3001.0,4.86,5485.0
12066335,K00784.01,CONFIRMED,19.27153892,186.77093,2.7594,1219.8,1.93,4077.0
12066335,K00784.02,CONFIRMED,10.06524317,136.28906,1.369,1053.3,1.91,4077.0
12070811,K00785.01,CONFIRMED,12.3935651,178.74725,3.8896,916.6,2.66,5557.0
8395660,K00116.02,CONFIRMED,43.84439721,151.93538,6.802,615.2,2.87,5854.0
3120431,K00798.01,FALSE POSITIVE,3.341913228,171.63943,3.813,725.3,21.55,5295.0
3246984,K00799.01,FALSE POSITIVE,1.626630225,169.820171,2.1145,1620.6,32.43,5735.0
3342970,K00800.01,CONFIRMED,2.711504086,170.03417,3.0099,837.5,3.12,6214.0
3342970,K00800.02,CONFIRMED,7.21203748,172.81782,4.0491,950.4,3.32,6214.0
12459725,K00789.01,FALSE POSITIVE,14.1798187,171.50237,2.505,459.9,1.88,5799.0
12470844,K00790.01,CONFIRMED,8.47237911,174.16212,2.7245,1123.5,2.59,5354.0
12470844,K00790.02,CONFIRMED,60.4189369,181.16367,5.039,931.3,2.36,5354.0
12644822,K00791.01,CONFIRMED,12.611904345,180.892284,5.1497,6105.6,7.4,5795.0
2440757,K00792.01,FALSE POSITIVE,1.433769925,170.403536,1.8868,1976.3,46.58,6017.0
2445129,K00793.01,FALSE POSITIVE,10.31872301,173.31543,3.836,871.7,28.59,5927.0
2713049,K00794.01,CONFIRMED,2.539183147,169.67494,2.4282,382.1,2.06,5519.0
3114167,K00795.01,CONFIRMED,6.770300385,170.57662,2.0844,1304.0,2.77,5653.0
3114661,K00796.01,FALSE POSITIVE,0.444291966,169.865406,2.0792,10967.4,27.51,5255.0
3115833,K00797.01,CANDIDATE,10.181584004,177.141891,3.5089,5741.1,7.73,5988.0
4139816,K00812.02,CONFIRMED,20.06036336,147.46554,3.3203,1494.7,1.96,3950.0
4139816,K00812.03,CONFIRMED,46.1842039,165.23729,4.758,1394.7,1.83,3950.0
8395660,K00116.04,CONFIRMED,23.9800854,147.537,5.351,104.0,1.31,5854.0
4139816,K00812.04,CONFIRMED,7.82502168,136.54995,2.186,520.8,1.2,3950.0
4275191,K00813.01,CONFIRMED,3.895936525,170.527552,2.3111,8544.8,7.34,5557.0
4476123,K00814.01,CONFIRMED,22.36646466,175.45862,5.228,986.8,2.32,5395.0
3351888,K00801.01,CONFIRMED,1.625522174,170.8266564,2.38963,7969.0,9.73,5539.0
3453214,K00802.01,CANDIDATE,19.620346923,181.881819,2.0038,21724.6,13.6,5710.0
3554600,K00803.01,FALSE POSITIVE,7.544039,171.7982,6.222,322.6,17.47,5657.0
3641726,K00804.01,CONFIRMED,9.02930689,177.20422,3.1449,1019.8,2.57,5349.0
3734868,K00805.01,FALSE POSITIVE,10.328035714,174.581054,7.7915,16917.7,13.28,5627.0
3832474,K00806.01,CONFIRMED,143.2063047,154.23552,8.9302,10565.7,8.9,5485.0
8395660,K00116.03,CONFIRMED,6.164876,135.63916,3.262,55.8,0.79,5854.0
3832474,K00806.02,CONFIRMED,60.32494216,243.892578,6.6188,20280.4,12.19,5485.0
3832474,K00806.03,CONFIRMED,29.1598615,150.69922,4.803,488.0,1.91,5485.0
3836375,K00807.01,FALSE POSITIVE,1.540397253,170.50479,2.1541,816.1,25.69,5663.0
3838486,K00808.01,FALSE POSITIVE,2.99025443,171.9834,5.414,589.2,1.7,4667.0
3935914,K00809.01,CONFIRMED,1.594745374,170.6483505,1.9604,15044.5,11.3,5934.0
3940418,K00810.01,CONFIRMED,4.783002698,170.508434,2.335,1008.7,2.5,5170.0
4049131,K00811.01,CONFIRMED,20.50588921,181.43428,4.0595,2105.5,3.41,4905.0
4139816,K00812.01,CONFIRMED,3.340218842,171.979062,1.9104,1632.6,2.03,3950.0
5287983,K00828.01,FALSE POSITIVE,2.507089906,171.002455,2.0067,1339.2,30.26,5926.0
5358241,K00829.01,CONFIRMED,18.64932728,174.771,4.4056,893.6,3.12,5775.0
10875245,K00117.02,CONFIRMED,4.90144976,138.60548,4.1654,140.7,1.7,5847.0
5358241,K00829.02,CONFIRMED,9.75192101,138.78608,4.793,418.0,2.76,5775.0
5358241,K00829.03,CONFIRMED,38.5576546,163.85063,5.794,993.0,4.02,5775.0
5358624,K00830.01,CONFIRMED,3.525632539,170.0479951,2.59959,22335.0,11.58,5150.0
4544670,K00815.01,CANDIDATE,34.84398644,172.633252,2.9315,4523.6,7.61,5509.0
4664847,K00816.01,CONFIRMED,7.748094239,174.997206,3.5957,2472.1,5.52,5973.0
4725681,K00817.01,CONFIRMED,23.96793669,186.22182,3.827,1182.3,1.8,3747.0
4725681,K00817.02,CONFIRMED,8.29561738,135.79284,1.3421,824.3,1.82,3747.0
4913852,K00818.01,CONFIRMED,8.11437482,176.33968,2.2736,1558.0,2.1,3692.0
4932348,K00819.01,FALSE POSITIVE,38.036729482,196.934947,4.34617,82871.6,27.5,5575.0
4936180,K00820.01,CANDIDATE,4.64090031,173.64638,35.512,2450.6,30.09,6463.0
11913073,K00011.01,FALSE POSITIVE,3.747838198,171.66504,5.0642,616.0,13.65,5514.0
10875245,K00117.01,CONFIRMED,14.74914825,138.77799,6.0995,430.2,2.89,5847.0
5021899,K00821.01,CONFIRMED,21.81295996,174.01085,4.3791,1175.4,3.38,5601.0
5077629,K00822.01,FALSE POSITIVE,7.91936937,172.181092,3.3148,15148.1,10.34,5690.0
5115978,K00823.01,CANDIDATE,1.028436523,170.228582,1.8606,8098.0,72.77,6228.0
5164255,K00824.01,CONFIRMED,15.37562369,173.61402,3.3169,15337.0,11.01,4986.0
5252423,K00825.01,CONFIRMED,8.10363271,176.9486,3.161,887.9,2.11,4861.0
5252423,K00825.02,CONFIRMED,4.71510843,134.96178,2.506,417.5,1.46,4861.0
5272878,K00826.01,CONFIRMED,6.365839713,171.13575,2.9721,780.7,2.44,5776.0
5283542,K00827.01,FALSE POSITIVE,5.97581754,174.77602,3.065,962.4,3.86,6108.0
5649215,K00839.01,FALSE POSITIVE,2.446737317,170.66951,4.7211,1177.9,26.25,5764.0
5651104,K00840.01,CONFIRMED,3.04033046,169.9490106,1.8411,10858.8,8.99,5035.0
5792202,K00841.01,CONFIRMED,15.33528675,174.00278,3.897,3081.4,5.0,5251.0
10875245,K00117.04,CONFIRMED,7.95825328,137.80219,4.377,50.0,1.06,5847.0
5792202,K00841.02,CONFIRMED,31.33046135,153.43031,5.176,5073.8,6.5,5251.0
5370302,K00831.01,FALSE POSITIVE,3.9043425,173.393734,3.831,16228.4,12.28,5810.0
